timestamp,id,open_state.next_trade_size,open_state.total_return,open_state.last_low,open_state.last_low_timestamp,open_state.last_high,open_state.last_high_timestamp,close_state.next_trade_size,close_state.total_return,close_state.last_low,close_state.last_low_timestamp,close_state.last_high,close_state.last_high_timestamp,close_state.direction,close_state.open_price,close_state.open_amount_quote,close_state.open_price_timestamp,open_order.market,open_order.type,open_order.amount,open_order.limit_price,open_order.status,open_order.exec_gross_amount_base,open_order.exec_gross_amount_quote,open_order.exec_fees_quote,open_order.finish_timestamp,open_order.exec_gross_price,open_order.exec_net_amount_base,open_order.exec_net_amount_quote,open_order.exec_net_price,open_order.exec_fees_percent,close_order.market,close_order.type,close_order.amount,close_order.limit_price,close_order.status,close_order.exec_gross_amount_base,close_order.exec_gross_amount_quote,close_order.exec_fees_quote,close_order.finish_timestamp,close_order.exec_gross_price,close_order.exec_net_amount_base,close_order.exec_net_amount_quote,close_order.exec_net_price,close_order.exec_fees_percent,size_quote,gross_profit_quote,gross_profit_percent,net_profit_quote,net_profit_percent,open_timestamp,close_timestamp,direction,open_price,close_price,close_trigger
2020-10-29T13:16:12.847602,eade597a-19e8-11eb-ae4e-acde48001122,100.0,0,4702.6,2019-05-01 15:00:00,5269.1,2019-05-07 03:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,buy,0.01897857,5796.0,finished,0.01897857,99.99998318700001,0.25999995628620004,2019-05-07 03:00:00,5269.1,0.01897857,100.2599831432862,5282.799660000001,0.0026,Kraken-BTC-EUR,sell,0.01897857,5875.4,finished,0.01897857,123.895900674,0.3221293417524,2019-05-17 04:00:00,6528.2,0.01897857,123.5737713322476,6511.22668,0.0026,100.2599831432862,23.89591748699999,0.23833953226233068,23.313788188961396,0.23253333441760685,2019-05-07 03:00:00,2019-05-17 04:00:00,long,5269.1,6528.2,open-short
2020-10-29T13:16:12.859451,eae01aee-19e8-11eb-ae4e-acde48001122,123.3137881889614,23.313788188961396,5137.9,2019-05-08 00:00:00,7419.1,2019-05-16 01:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,sell,0.0188894,5875.4,finished,0.0188894,123.31378108,0.320615830808,2019-05-17 04:00:00,6528.2,0.0188894,122.993165249192,6511.22668,0.0026,Kraken-BTC-EUR,buy,0.0188894,7839.5,finished,0.0188894,134.62097592,0.350014537392,2019-05-19 04:00:00,7126.8,0.0188894,134.97099045739202,7145.329680000001,0.0026,122.993165249192,-11.307194840000008,-0.09193352181067062,-11.977825208200017,-0.09738610421101188,2019-05-17 04:00:00,2019-05-19 04:00:00,short,6528.2,7126.8,open-long
2020-10-29T13:16:12.862725,eae09ac8-19e8-11eb-ae4e-acde48001122,111.33596298076138,11.33596298076138,6322.4,2019-05-17 18:00:00,7126.8,2019-05-19 04:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,buy,0.01562215,7839.5,finished,0.01562215,111.33593862,0.28947344041199996,2019-05-19 04:00:00,7126.8,0.01562215,111.62541206041199,7145.32968,0.0026,Kraken-BTC-EUR,sell,0.01562215,6282.7,finished,0.01562215,109.05510472,0.283543272272,2019-06-11 20:00:00,6980.8,0.01562215,108.771561447728,6962.649920000001,0.0026,111.62541206041199,-2.2808338999999904,-0.020432927036055166,-2.853850612683985,-0.025566316486603183,2019-05-19 04:00:00,2019-06-11 20:00:00,long,7126.8,6980.8,open-short
2020-10-29T13:16:12.879578,eae32d42-19e8-11eb-ae4e-acde48001122,108.4821123680774,8.482112368077395,6813.1,2019-05-23 09:00:00,8022.8,2019-05-30 16:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,sell,0.01554007,6282.7,finished,0.01554007,108.482120656,0.2820535137056,2019-06-11 20:00:00,6980.8,0.01554007,108.2000671422944,6962.64992,0.0026,Kraken-BTC-EUR,buy,0.01554007,8521.5,finished,0.01554007,120.385814276,0.3130031171176,2019-06-14 23:00:00,7746.8,0.01554007,120.69881739311761,7766.941680000001,0.0026,108.2000671422944,-11.903693619999999,-0.11001558441128689,-12.498750250823207,-0.11551518017438976,2019-06-11 20:00:00,2019-06-14 23:00:00,short,6980.8,7746.8,open-long
2020-10-29T13:16:12.885431,eae41234-19e8-11eb-ae4e-acde48001122,95.98336211725419,-4.016637882745812,6930.5,2019-06-12 01:00:00,7746.8,2019-06-14 23:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,buy,0.01239007,8521.5,finished,0.01239007,95.983394276,0.2495568251176,2019-06-14 23:00:00,7746.8,0.01239007,96.23295110111759,7766.94168,0.0026,Kraken-BTC-EUR,sell,0.01239007,9207.2,finished,0.01239007,126.752894114,0.3295575246964,2019-06-27 09:00:00,10230.2,0.01239007,126.4233365893036,10203.601480000001,0.0026,96.23295110111759,30.769499838,0.3197397511551806,30.19038548818601,0.3137219127413354,2019-06-14 23:00:00,2019-06-27 09:00:00,long,7746.8,10230.2,open-short
2020-10-29T13:16:12.899082,eae62718-19e8-11eb-ae4e-acde48001122,126.1737476054402,26.173747605440198,7703.9,2019-06-15 02:00:00,12046.5,2019-06-26 20:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,sell,0.01233346,9207.2,finished,0.01233346,126.173762492,0.32805178247919997,2019-06-27 09:00:00,10230.2,0.01233346,125.8457107095208,10203.601480000001,0.0026,Kraken-BTC-EUR,buy,0.01233346,11709.5,finished,0.01233346,131.2896817,0.34135317241999996,2019-06-28 12:00:00,10645.0,0.01233346,131.63103487242,10672.677000000001,0.0026,125.8457107095208,-5.115919207999994,-0.04065231289295704,-5.785324162899201,-0.04597156415011223,2019-06-27 09:00:00,2019-06-28 12:00:00,short,10230.2,10645.0,open-long
2020-10-29T13:16:12.901336,eae67f24-19e8-11eb-ae4e-acde48001122,120.388423442541,20.388423442540997,9388.6,2019-06-27 21:00:00,10645.0,2019-06-28 12:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,buy,0.01130939,11709.5,finished,0.01130939,120.38845655000001,0.31300998703000005,2019-06-28 12:00:00,10645.0,0.01130939,120.70146653703002,10672.677000000001,0.0026,Kraken-BTC-EUR,sell,0.01130939,8531.4,finished,0.01130939,107.205100627,0.27873326163019996,2019-07-01 00:00:00,9479.3,0.01130939,106.9263673653698,9454.65382,0.0026,120.70146653703002,-13.183355923000022,-0.1092228313477492,-13.775099171660216,-0.1141253670470868,2019-06-28 12:00:00,2019-07-01 00:00:00,long,10645.0,9479.3,open-short
2020-10-29T13:16:12.905178,eae71538-19e8-11eb-ae4e-acde48001122,106.61332427088078,6.613324270880781,9479.3,2019-07-01 00:00:00,10870.0,2019-06-29 00:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,sell,0.01124696,8531.4,finished,0.01124696,106.613307928,0.2771946006128,2019-07-01 00:00:00,9479.3,0.01124696,106.3361133273872,9454.65382,0.0026,Kraken-BTC-EUR,buy,0.01124696,10975.0,finished,0.01124696,112.214294008,0.29175716442079996,2019-07-03 01:00:00,9977.3,0.01124696,112.5060511724208,10003.240979999999,0.0026,106.3361133273872,-5.600986079999998,-0.05267247320537008,-6.169937845033601,-0.058022976879337516,2019-07-01 00:00:00,2019-07-03 01:00:00,short,9479.3,9977.3,open-long
2020-10-29T13:16:12.908361,eae79170-19e8-11eb-ae4e-acde48001122,100.44338642584718,0.44338642584718,8641.5,2019-07-02 07:00:00,9977.3,2019-07-03 01:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,buy,0.01006719,10975.0,finished,0.01006719,100.443374787,0.2611527744462,2019-07-03 01:00:00,9977.3,0.01006719,100.7045275614462,10003.24098,0.0026,Kraken-BTC-EUR,sell,0.01006719,8594.7,finished,0.01006719,96.13864434300001,0.24996047529180002,2019-07-10 19:00:00,9549.7,0.01006719,95.88868386770821,9524.870780000001,0.0026,100.7045275614462,-4.304730443999986,-0.042746146059554256,-4.815843693737989,-0.047821521140641254,2019-07-03 01:00:00,2019-07-10 19:00:00,long,9977.3,9549.7,open-short
2020-10-29T13:16:12.920858,eae979ae-19e8-11eb-ae4e-acde48001122,95.62754273210919,-4.372457267890809,9549.7,2019-07-10 19:00:00,11639.4,2019-07-10 03:00:00,39.860809283150424,-60.139190716849576,6358.5,2019-12-19 09:00:00,6876.9,2019-12-23 02:00:00,long,6707.6,39.860784988,2019-12-18 23:00:00,Kraken-BTC-EUR,sell,0.01001367,8594.7,finished,0.01001367,95.62754439900002,0.24863161543740003,2019-07-10 19:00:00,9549.7,0.01001367,95.37891278356261,9524.870780000001,0.0026,Kraken-BTC-EUR,buy,0.01001367,11861.9,finished,0.01001367,107.982410445,0.28075426715699997,2019-07-12 10:00:00,10783.5,0.01001367,108.26316471215699,10811.5371,0.0026,95.37891278356261,-12.354866045999984,-0.12953456571722627,-12.88425192859438,-0.13508491083172447,2019-07-10 19:00:00,2019-07-12 10:00:00,short,9549.7,10783.5,open-long
